model,utt_idx,obs_idx,p_low,p_info,p_high,highlight_info_gt_low_plus_high,utt_label,obs_label
model_avg_softmax_elpd_loo,0,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[0 0 0 0 0]
model_avg_softmax_elpd_loo,0,16,0.43232364984811045,0.4022598894890358,0.1654164605356577,False,none / none / right,[12 12 12  9  9]
model_avg_softmax_elpd_loo,0,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[9 9 3 0 0]
model_avg_softmax_elpd_loo,0,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12 12  0  0]
model_avg_softmax_elpd_loo,0,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[3 3 3 0 0]
model_avg_softmax_elpd_loo,1,0,0.6421213958424727,0.3097767392573902,0.048101864843062205,False,none / none / wrong,[9 9 3 3 3]
model_avg_softmax_elpd_loo,1,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12 12 12]
model_avg_softmax_elpd_loo,1,2,0.6587608816392376,0.29838486783395596,0.04285425047273293,False,none / none / wrong,[9 9 9 0 0]
model_avg_softmax_elpd_loo,1,3,0.8344211550842157,0.16187093704190497,0.0037079078331877695,False,none / none / wrong,[9 9 9 9 9]
model_avg_softmax_elpd_loo,1,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  0  0  0]
model_avg_softmax_elpd_loo,1,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  0  0]
model_avg_softmax_elpd_loo,1,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  9  9]
model_avg_softmax_elpd_loo,1,7,0.27803972876454275,0.5795347450682413,0.14242552602109265,True,none / none / wrong,[3 3 3 3 3]
model_avg_softmax_elpd_loo,1,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  3  3]
model_avg_softmax_elpd_loo,1,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  3  3]
model_avg_softmax_elpd_loo,1,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  3  3  3]
model_avg_softmax_elpd_loo,1,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  3  0  0]
model_avg_softmax_elpd_loo,1,12,0.1654164605356577,0.4022598894890358,0.43232364984811045,False,none / none / wrong,[3 3 0 0 0]
model_avg_softmax_elpd_loo,1,13,0.7481946084718798,0.22919326656769443,0.022612124918219515,False,none / none / wrong,[9 9 9 3 3]
model_avg_softmax_elpd_loo,1,14,0.32626673794482225,0.43572820092076264,0.23800506102598132,False,none / none / wrong,[9 9 0 0 0]
model_avg_softmax_elpd_loo,1,15,0.026950225186500504,0.23134147407263253,0.7417083005719564,False,none / none / wrong,[0 0 0 0 0]
model_avg_softmax_elpd_loo,1,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  9  9]
model_avg_softmax_elpd_loo,1,17,0.5466573710250673,0.3454487456644144,0.1078938832478976,False,none / none / wrong,[9 9 3 0 0]
model_avg_softmax_elpd_loo,1,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  0  0]
model_avg_softmax_elpd_loo,1,19,0.22075587092296023,0.48895346557200087,0.29029066338331044,False,none / none / wrong,[3 3 3 0 0]
model_avg_softmax_elpd_loo,2,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 3 3 3]
model_avg_softmax_elpd_loo,2,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12 12 12]
model_avg_softmax_elpd_loo,2,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 0 0]
model_avg_softmax_elpd_loo,2,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 9 9]
model_avg_softmax_elpd_loo,2,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  0  0  0]
model_avg_softmax_elpd_loo,2,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  0  0]
model_avg_softmax_elpd_loo,2,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  9  9]
model_avg_softmax_elpd_loo,2,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 3 3 3]
model_avg_softmax_elpd_loo,2,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  3  3]
model_avg_softmax_elpd_loo,2,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  3  3]
model_avg_softmax_elpd_loo,2,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  3  3  3]
model_avg_softmax_elpd_loo,2,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  3  0  0]
model_avg_softmax_elpd_loo,2,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 0 0 0]
model_avg_softmax_elpd_loo,2,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 3 3]
model_avg_softmax_elpd_loo,2,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 0 0 0]
model_avg_softmax_elpd_loo,2,15,0.6012003606849968,0.3642692404790767,0.03453039881531232,False,none / some / right,[0 0 0 0 0]
model_avg_softmax_elpd_loo,2,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  9  9]
model_avg_softmax_elpd_loo,2,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 3 0 0]
model_avg_softmax_elpd_loo,2,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  0  0]
model_avg_softmax_elpd_loo,2,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 3 0 0]
model_avg_softmax_elpd_loo,3,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 3 3 3]
model_avg_softmax_elpd_loo,3,1,0.03453039881531232,0.3642692404790767,0.6012003606849968,False,none / some / wrong,[12 12 12 12 12]
model_avg_softmax_elpd_loo,3,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 0 0]
model_avg_softmax_elpd_loo,3,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 9 9]
model_avg_softmax_elpd_loo,3,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  0  0  0]
model_avg_softmax_elpd_loo,3,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  0  0]
model_avg_softmax_elpd_loo,3,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  9  9]
model_avg_softmax_elpd_loo,3,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 3 3 3]
model_avg_softmax_elpd_loo,3,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  3  3]
model_avg_softmax_elpd_loo,3,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  3  3]
model_avg_softmax_elpd_loo,3,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  3  3  3]
model_avg_softmax_elpd_loo,3,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  3  0  0]
model_avg_softmax_elpd_loo,3,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 0 0 0]
model_avg_softmax_elpd_loo,3,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 3 3]
model_avg_softmax_elpd_loo,3,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 0 0 0]
model_avg_softmax_elpd_loo,3,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[0 0 0 0 0]
model_avg_softmax_elpd_loo,3,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  9  9]
model_avg_softmax_elpd_loo,3,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 3 0 0]
model_avg_softmax_elpd_loo,3,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  0  0]
model_avg_softmax_elpd_loo,3,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 3 0 0]
model_avg_softmax_elpd_loo,4,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 3 3 3]
model_avg_softmax_elpd_loo,4,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12 12 12]
model_avg_softmax_elpd_loo,4,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 0 0]
model_avg_softmax_elpd_loo,4,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 9 9]
model_avg_softmax_elpd_loo,4,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  0  0  0]
model_avg_softmax_elpd_loo,4,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  0  0]
model_avg_softmax_elpd_loo,4,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  9  9]
model_avg_softmax_elpd_loo,4,7,0.7305855610884066,0.26162232057083934,0.007792118316985435,False,none / most / right,[3 3 3 3 3]
model_avg_softmax_elpd_loo,4,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  3  3]
model_avg_softmax_elpd_loo,4,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  3  3]
model_avg_softmax_elpd_loo,4,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  3  3  3]
model_avg_softmax_elpd_loo,4,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  3  0  0]
model_avg_softmax_elpd_loo,4,12,0.6797173879707729,0.2833975915303782,0.03688502046651834,False,none / most / right,[3 3 0 0 0]
model_avg_softmax_elpd_loo,4,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 3 3]
model_avg_softmax_elpd_loo,4,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 0 0 0]
model_avg_softmax_elpd_loo,4,15,0.32816911704594326,0.48350718345905946,0.18832369936708318,False,none / most / right,[0 0 0 0 0]
model_avg_softmax_elpd_loo,4,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  9  9]
model_avg_softmax_elpd_loo,4,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 3 0 0]
model_avg_softmax_elpd_loo,4,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  0  0]
model_avg_softmax_elpd_loo,4,19,0.710512698954395,0.27006755605941074,0.019419744961954973,False,none / most / right,[3 3 3 0 0]
model_avg_softmax_elpd_loo,5,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 3 3 3]
model_avg_softmax_elpd_loo,5,1,0.18832369936708318,0.48350718345905946,0.3281691170459433,False,none / most / wrong,[12 12 12 12 12]
model_avg_softmax_elpd_loo,5,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 9 0 0]
model_avg_softmax_elpd_loo,5,3,0.007792118316985434,0.2616223205708393,0.7305855610884066,False,none / most / wrong,[9 9 9 9 9]
model_avg_softmax_elpd_loo,5,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  0  0  0]
model_avg_softmax_elpd_loo,5,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  9  0  0]
model_avg_softmax_elpd_loo,5,6,0.019419744961954973,0.27006755605941074,0.710512698954395,False,none / most / wrong,[12 12  9  9  9]
model_avg_softmax_elpd_loo,5,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[3 3 3 3 3]
model_avg_softmax_elpd_loo,5,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12 12  3  3]
model_avg_softmax_elpd_loo,5,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  9  3  3]
model_avg_softmax_elpd_loo,5,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  3  3  3]
model_avg_softmax_elpd_loo,5,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  3  0  0]
model_avg_softmax_elpd_loo,5,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[3 3 0 0 0]
model_avg_softmax_elpd_loo,5,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 9 3 3]
model_avg_softmax_elpd_loo,5,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 0 0 0]
model_avg_softmax_elpd_loo,5,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[0 0 0 0 0]
model_avg_softmax_elpd_loo,5,16,0.03688502046651835,0.2833975915303782,0.6797173879707729,False,none / most / wrong,[12 12 12  9  9]
model_avg_softmax_elpd_loo,5,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 3 0 0]
model_avg_softmax_elpd_loo,5,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12 12  0  0]
model_avg_softmax_elpd_loo,5,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[3 3 3 0 0]
model_avg_softmax_elpd_loo,6,0,0.6421213958424727,0.3097767392573902,0.048101864843062205,False,none / all / right,[9 9 3 3 3]
model_avg_softmax_elpd_loo,6,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12 12 12 12]
model_avg_softmax_elpd_loo,6,2,0.6587608816392376,0.29838486783395596,0.04285425047273293,False,none / all / right,[9 9 9 0 0]
model_avg_softmax_elpd_loo,6,3,0.8344211550842157,0.16187093704190497,0.0037079078331877695,False,none / all / right,[9 9 9 9 9]
model_avg_softmax_elpd_loo,6,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  0  0  0]
model_avg_softmax_elpd_loo,6,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  9  0  0]
model_avg_softmax_elpd_loo,6,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  9  9  9]
model_avg_softmax_elpd_loo,6,7,0.27803972876454275,0.5795347450682413,0.14242552602109265,True,none / all / right,[3 3 3 3 3]
model_avg_softmax_elpd_loo,6,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12 12  3  3]
model_avg_softmax_elpd_loo,6,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  9  3  3]
model_avg_softmax_elpd_loo,6,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  3  3  3]
model_avg_softmax_elpd_loo,6,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  3  0  0]
model_avg_softmax_elpd_loo,6,12,0.1654164605356577,0.4022598894890358,0.43232364984811045,False,none / all / right,[3 3 0 0 0]
model_avg_softmax_elpd_loo,6,13,0.7481946084718798,0.22919326656769443,0.022612124918219515,False,none / all / right,[9 9 9 3 3]
model_avg_softmax_elpd_loo,6,14,0.32626673794482225,0.43572820092076264,0.23800506102598132,False,none / all / right,[9 9 0 0 0]
model_avg_softmax_elpd_loo,6,15,0.026950225186500504,0.23134147407263253,0.7417083005719564,False,none / all / right,[0 0 0 0 0]
model_avg_softmax_elpd_loo,6,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12 12  9  9]
model_avg_softmax_elpd_loo,6,17,0.5466573710250673,0.3454487456644144,0.1078938832478976,False,none / all / right,[9 9 3 0 0]
model_avg_softmax_elpd_loo,6,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12 12  0  0]
model_avg_softmax_elpd_loo,6,19,0.22075587092296023,0.48895346557200087,0.29029066338331044,False,none / all / right,[3 3 3 0 0]
model_avg_softmax_elpd_loo,7,0,0.022612124918219522,0.22919326656769443,0.7481946084718798,False,none / all / wrong,[9 9 3 3 3]
model_avg_softmax_elpd_loo,7,1,0.7417083005719564,0.23134147407263247,0.026950225186500504,False,none / all / wrong,[12 12 12 12 12]
model_avg_softmax_elpd_loo,7,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[9 9 9 0 0]
model_avg_softmax_elpd_loo,7,3,0.14242552602109268,0.5795347450682412,0.27803972876454275,True,none / all / wrong,[9 9 9 9 9]
model_avg_softmax_elpd_loo,7,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[12 12  0  0  0]
model_avg_softmax_elpd_loo,7,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[12 12  9  0  0]
model_avg_softmax_elpd_loo,7,6,0.29029066338331044,0.48895346557200087,0.22075587092296023,False,none / all / wrong,[12 12  9  9  9]
model_avg_softmax_elpd_loo,7,7,0.0037079078331877695,0.16187093704190497,0.8344211550842157,False,none / all / wrong,[3 3 3 3 3]
model_avg_softmax_elpd_loo,7,8,0.23800506102598132,0.43572820092076264,0.32626673794482225,False,none / all / wrong,[12 12 12  3  3]
model_avg_softmax_elpd_loo,7,9,0.1078938832478976,0.34544874566441436,0.5466573710250673,False,none / all / wrong,[12 12  9  3  3]
model_avg_softmax_elpd_loo,7,10,0.04285425047273293,0.29838486783395596,0.6587608816392376,False,none / all / wrong,[12 12  3  3  3]
model_avg_softmax_elpd_loo,7,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[12 12  3  0  0]
model_avg_softmax_elpd_loo,7,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[3 3 0 0 0]
model_avg_softmax_elpd_loo,7,13,0.048101864843062205,0.30977673925739024,0.6421213958424726,False,none / all / wrong,[9 9 9 3 3]
model_avg_softmax_elpd_loo,7,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[9 9 0 0 0]
model_avg_softmax_elpd_loo,7,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[0 0 0 0 0]
model_avg_softmax_elpd_loo,7,16,0.43232364984811045,0.4022598894890358,0.1654164605356577,False,none / all / wrong,[12 12 12  9  9]
model_avg_softmax_elpd_loo,7,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[9 9 3 0 0]
model_avg_softmax_elpd_loo,7,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[12 12 12  0  0]
model_avg_softmax_elpd_loo,7,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / wrong,[3 3 3 0 0]
model_avg_softmax_elpd_loo,8,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[9 9 3 3 3]
model_avg_softmax_elpd_loo,8,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[12 12 12 12 12]
model_avg_softmax_elpd_loo,8,2,0.6587608816392392,0.29838486783395457,0.04285425047273274,False,some / none / right,[9 9 9 0 0]
model_avg_softmax_elpd_loo,8,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[9 9 9 9 9]
model_avg_softmax_elpd_loo,8,4,0.39391405656001244,0.48605861110039567,0.1200273322200516,False,some / none / right,[12 12  0  0  0]
model_avg_softmax_elpd_loo,8,5,0.7526545367930687,0.22507971144767894,0.02226575171915735,False,some / none / right,[12 12  9  0  0]
model_avg_softmax_elpd_loo,8,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[12 12  9  9  9]
model_avg_softmax_elpd_loo,8,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[3 3 3 3 3]
model_avg_softmax_elpd_loo,8,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[12 12 12  3  3]
model_avg_softmax_elpd_loo,8,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[12 12  9  3  3]
model_avg_softmax_elpd_loo,8,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[12 12  3  3  3]
model_avg_softmax_elpd_loo,8,11,0.6420068128082509,0.30885907425917186,0.049134112877534525,False,some / none / right,[12 12  3  0  0]
model_avg_softmax_elpd_loo,8,12,0.16541646053565834,0.4022598894890355,0.4323236498481101,False,some / none / right,[3 3 0 0 0]
model_avg_softmax_elpd_loo,8,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[9 9 9 3 3]
model_avg_softmax_elpd_loo,8,14,0.3262667379448236,0.43572820092076175,0.23800506102598085,False,some / none / right,[9 9 0 0 0]
model_avg_softmax_elpd_loo,8,15,0.026950225186500646,0.23134147407263247,0.7417083005719562,False,some / none / right,[0 0 0 0 0]
model_avg_softmax_elpd_loo,8,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / right,[12 12 12  9  9]
model_avg_softmax_elpd_loo,8,17,0.546657371025069,0.3454487456644132,0.10789388324789717,False,some / none / right,[9 9 3 0 0]
model_avg_softmax_elpd_loo,8,18,0.8330476102182209,0.1607425262107819,0.006209863531558282,False,some / none / right,[12 12 12  0  0]
model_avg_softmax_elpd_loo,8,19,0.22075587092296095,0.4889534655720005,0.2902906633833101,False,some / none / right,[3 3 3 0 0]
model_avg_softmax_elpd_loo,9,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[9 9 3 3 3]
model_avg_softmax_elpd_loo,9,1,0.7417083005719562,0.23134147407263242,0.026950225186500646,False,some / none / wrong,[12 12 12 12 12]
model_avg_softmax_elpd_loo,9,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[9 9 9 0 0]
model_avg_softmax_elpd_loo,9,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[9 9 9 9 9]
model_avg_softmax_elpd_loo,9,4,0.006209863531558282,0.1607425262107819,0.8330476102182209,False,some / none / wrong,[12 12  0  0  0]
model_avg_softmax_elpd_loo,9,5,0.049134112877534525,0.30885907425917186,0.6420068128082509,False,some / none / wrong,[12 12  9  0  0]
model_avg_softmax_elpd_loo,9,6,0.2902906633833101,0.4889534655720005,0.22075587092296095,False,some / none / wrong,[12 12  9  9  9]
model_avg_softmax_elpd_loo,9,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[3 3 3 3 3]
model_avg_softmax_elpd_loo,9,8,0.23800506102598085,0.43572820092076175,0.3262667379448236,False,some / none / wrong,[12 12 12  3  3]
model_avg_softmax_elpd_loo,9,9,0.10789388324789717,0.34544874566441314,0.546657371025069,False,some / none / wrong,[12 12  9  3  3]
model_avg_softmax_elpd_loo,9,10,0.04285425047273274,0.29838486783395457,0.6587608816392392,False,some / none / wrong,[12 12  3  3  3]
model_avg_softmax_elpd_loo,9,11,0.02226575171915735,0.22507971144767897,0.7526545367930687,False,some / none / wrong,[12 12  3  0  0]
model_avg_softmax_elpd_loo,9,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[3 3 0 0 0]
model_avg_softmax_elpd_loo,9,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[9 9 9 3 3]
model_avg_softmax_elpd_loo,9,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[9 9 0 0 0]
model_avg_softmax_elpd_loo,9,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[0 0 0 0 0]
model_avg_softmax_elpd_loo,9,16,0.4323236498481101,0.4022598894890355,0.16541646053565834,False,some / none / wrong,[12 12 12  9  9]
model_avg_softmax_elpd_loo,9,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[9 9 3 0 0]
model_avg_softmax_elpd_loo,9,18,0.1200273322200516,0.48605861110039567,0.39391405656001244,False,some / none / wrong,[12 12 12  0  0]
model_avg_softmax_elpd_loo,9,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,some / none / wrong,[3 3 3 0 0]
model_avg_softmax_elpd_loo,10,0,0.1568967966576255,0.4412013786758843,0.40190182464812585,False,some / some / right,[9 9 3 3 3]
model_avg_softmax_elpd_loo,10,1,0.9182274038134972,0.07917953515993,0.0025930610135122133,False,some / some / right,[12 12 12 12 12]
model_avg_softmax_elpd_loo,10,2,0.1705562149694916,0.4503797130558247,0.37906407195624453,False,some / some / right,[9 9 9 0 0]
model_avg_softmax_elpd_loo,10,3,0.4385051735238831,0.4952686460088498,0.06622618043910561,False,some / some / right,[9 9 9 9 9]
