model,utt_idx,obs_idx,p_low,p_info,p_high,highlight_info_gt_low_plus_high,utt_label,obs_label
maximin,19,14,0.10788266495890296,0.5101999499879442,0.3819173850294747,True,most / some / wrong,[9 9 0 0 0]
maximin,19,17,0.20935162603610313,0.5277416074542202,0.2629067664918306,True,most / some / wrong,[9 9 3 0 0]
maximin,26,3,0.28567378878481914,0.6331224396805467,0.08120377151700374,True,all / some / right,[9 9 9 9 9]
maximin,26,6,0.3926691889873744,0.5418237008835578,0.06550711011415927,True,all / some / right,[12 12  9  9  9]
maximin,26,8,0.26516924459360214,0.5701288833381596,0.16470187205255163,True,all / some / right,[12 12 12  3  3]
maximin,26,9,0.16716513060300175,0.5400066478956862,0.2928282214904833,True,all / some / right,[12 12  9  3  3]
maximin,26,10,0.06048972216717276,0.5005074369297455,0.4390028408930461,True,all / some / right,[12 12  3  3  3]
maximin,27,2,0.43900284089304614,0.5005074369297454,0.06048972216717274,True,all / some / wrong,[9 9 9 0 0]
maximin,27,7,0.08120377151700374,0.6331224396805467,0.28567378878481914,True,all / some / wrong,[3 3 3 3 3]
maximin,27,14,0.16470187205255166,0.5701288833381596,0.2651692445936021,True,all / some / wrong,[9 9 0 0 0]
maximin,27,17,0.2928282214904834,0.5400066478956862,0.16716513060300175,True,all / some / wrong,[9 9 3 0 0]
maximin,27,19,0.06550711011415929,0.5418237008835578,0.3926691889873744,True,all / some / wrong,[3 3 3 0 0]
nonparametric,0,3,0.1424255260210917,0.5795347450682411,0.27803972876454386,True,none / none / right,[9 9 9 9 9]
nonparametric,1,7,0.27803972876454386,0.5795347450682412,0.14242552602109168,True,none / none / wrong,[3 3 3 3 3]
nonparametric,6,7,0.27803972876454386,0.5795347450682412,0.14242552602109168,True,none / all / right,[3 3 3 3 3]
nonparametric,7,3,0.1424255260210917,0.5795347450682411,0.27803972876454386,True,none / all / wrong,[9 9 9 9 9]
nonparametric,12,3,0.27029006612212075,0.5880363597027773,0.14167357414748,True,some / most / right,[9 9 9 9 9]
nonparametric,12,18,0.24724203240704334,0.5348702709068506,0.21788769666158467,True,some / most / right,[12 12 12  0  0]
nonparametric,13,4,0.21788769666158467,0.5348702709068506,0.24724203240704334,True,some / most / wrong,[12 12  0  0  0]
nonparametric,13,7,0.14167357414748002,0.5880363597027773,0.27029006612212075,True,some / most / wrong,[3 3 3 3 3]
nonparametric,14,6,0.273340315860373,0.5189161488655326,0.20774353525981606,True,some / all / right,[12 12  9  9  9]
nonparametric,14,18,0.11302548630755879,0.516009123762594,0.3709653899158211,True,some / all / right,[12 12 12  0  0]
nonparametric,15,4,0.3709653899158211,0.516009123762594,0.11302548630755878,True,some / all / wrong,[12 12  0  0  0]
nonparametric,15,19,0.20774353525981606,0.5189161488655326,0.27334031586037294,True,some / all / wrong,[3 3 3 0 0]
nonparametric,18,3,0.3124522953481246,0.571683917772213,0.11586378685280968,True,most / some / right,[9 9 9 9 9]
nonparametric,18,18,0.2904604372177787,0.5284651999576467,0.18107436280034672,True,most / some / right,[12 12 12  0  0]
nonparametric,19,4,0.18107436280034672,0.5284651999576467,0.2904604372177787,True,most / some / wrong,[12 12  0  0  0]
nonparametric,19,7,0.1158637868528097,0.571683917772213,0.3124522953481246,True,most / some / wrong,[3 3 3 3 3]
nonparametric,20,3,0.09037308179681952,0.5731980233325699,0.33642889485464905,True,most / most / right,[9 9 9 9 9]
nonparametric,20,6,0.19712705942958342,0.5169837474604627,0.28588919309572675,True,most / most / right,[12 12  9  9  9]
nonparametric,21,7,0.33642889485464905,0.5731980233325699,0.09037308179681952,True,most / most / wrong,[3 3 3 3 3]
nonparametric,21,19,0.28588919309572675,0.5169837474604627,0.19712705942958342,True,most / most / wrong,[3 3 3 0 0]
nonparametric,22,1,0.34659927109689537,0.5020495178340277,0.15135121105439528,True,most / all / right,[12 12 12 12 12]
nonparametric,23,15,0.15135121105439528,0.5020495178340277,0.3465992710968953,True,most / all / wrong,[0 0 0 0 0]
nonparametric,26,3,0.13255916203658247,0.6087832425732715,0.25865759537319294,True,all / some / right,[9 9 9 9 9]
nonparametric,26,6,0.273340315860373,0.5189161488655326,0.20774353525981606,True,all / some / right,[12 12  9  9  9]
nonparametric,27,7,0.25865759537319294,0.6087832425732715,0.13255916203658247,True,all / some / wrong,[3 3 3 3 3]
nonparametric,27,19,0.20774353525981606,0.5189161488655326,0.27334031586037294,True,all / some / wrong,[3 3 3 0 0]
nonparametric,28,1,0.17748067812509433,0.513442139274608,0.3090771825852847,True,all / most / right,[12 12 12 12 12]
nonparametric,29,15,0.3090771825852847,0.513442139274608,0.17748067812509433,True,all / most / wrong,[0 0 0 0 0]
prag,4,15,0.10844951097610978,0.5558635967037746,0.3356868921729724,True,none / most / right,[0 0 0 0 0]
prag,5,1,0.3356868921729724,0.5558635967037746,0.10844951097610979,True,none / most / wrong,[12 12 12 12 12]
prag,12,18,0.1895305109767477,0.5730870057598512,0.23738248323712682,True,some / most / right,[12 12 12  0  0]
prag,13,4,0.23738248323712682,0.5730870057598512,0.18953051097674767,True,some / most / wrong,[12 12  0  0  0]
prag,16,15,0.17459739991942433,0.5902257496673149,0.23517685025697038,True,most / none / right,[0 0 0 0 0]
prag,17,1,0.23517685025697044,0.5902257496673149,0.1745973999194243,True,most / none / wrong,[12 12 12 12 12]
prag,20,18,0.10409869928155958,0.5515695715683093,0.3443317291351386,True,most / most / right,[12 12 12  0  0]
prag,21,4,0.3443317291351386,0.5515695715683092,0.1040986992815596,True,most / most / wrong,[12 12  0  0  0]
prag,22,1,0.23293778832616494,0.5943616546410577,0.17270055701539866,True,most / all / right,[12 12 12 12 12]
prag,23,15,0.17270055701539866,0.5943616546410576,0.23293778832616494,True,most / all / wrong,[0 0 0 0 0]
prag,28,1,0.3327388106080072,0.5599355191269153,0.10732567024870432,True,all / most / right,[12 12 12 12 12]
prag,29,15,0.10732567024870433,0.5599355191269152,0.3327388106080072,True,all / most / wrong,[0 0 0 0 0]
